Place_ID X Date,target
XAW49QB X 2020-01-27,98.896164
XAW49QB X 2020-01-28,66.04987
XAW49QB X 2020-01-29,37.645096
XAW49QB X 2020-01-30,48.93923
XAW49QB X 2020-01-31,65.482376
XAW49QB X 2020-02-01,32.108967
XAW49QB X 2020-02-02,32.57186
XAW49QB X 2020-02-03,49.264843
XAW49QB X 2020-02-04,24.345003
XAW49QB X 2020-02-05,31.450369
XAW49QB X 2020-02-06,58.03638
XAW49QB X 2020-02-07,81.24769
XAW49QB X 2020-02-08,68.23693
XAW49QB X 2020-02-09,89.95792
XAW49QB X 2020-02-10,52.97967
XAW49QB X 2020-02-11,87.34702
XAW49QB X 2020-02-12,27.867483
XAW49QB X 2020-02-13,36.066902
XAW49QB X 2020-02-14,44.507347
XAW49QB X 2020-02-15,57.569996
XAW49QB X 2020-02-16,97.28998
XAW49QB X 2020-02-17,87.00866
XAW49QB X 2020-02-18,27.883512
XAW49QB X 2020-02-19,25.336243
XAW49QB X 2020-02-20,32.394596
XAW49QB X 2020-02-21,52.509792
XAW49QB X 2020-02-22,80.26621
XAW49QB X 2020-02-23,43.9533
XAW49QB X 2020-02-24,11.975979
XAW49QB X 2020-02-25,70.55467
XAW49QB X 2020-02-26,35.69742
XAW49QB X 2020-02-27,44.090466
XAW49QB X 2020-02-28,43.600536
XAW49QB X 2020-02-29,60.26655
XAW49QB X 2020-03-01,27.551702
XAW49QB X 2020-03-02,73.87758
XAW49QB X 2020-03-03,33.475594
XAW49QB X 2020-03-04,15.194375
XAW49QB X 2020-03-05,74.68417
XAW49QB X 2020-03-06,39.48652
XAW49QB X 2020-03-07,22.705795
XAW49QB X 2020-03-08,42.071236
XAW49QB X 2020-03-09,62.695007
XAW49QB X 2020-03-10,41.83017
XAW49QB X 2020-03-11,31.03913
XAW49QB X 2020-03-12,50.203976
XAW49QB X 2020-03-13,35.64713
XAW49QB X 2020-03-14,21.377394
XAW49QB X 2020-03-15,42.260212
XAW49QB X 2020-03-16,71.0616
XAW49QB X 2020-03-17,66.04052
XAW49QB X 2020-03-18,87.37622
XAW49QB X 2020-03-19,62.098618
XAW49QB X 2020-03-20,73.25695
XAW49QB X 2020-03-21,71.31436
XAW49QB X 2020-03-22,45.48742
XAW49QB X 2020-03-23,48.018703
XAW49QB X 2020-03-24,65.778885
XAW49QB X 2020-03-25,48.111652
XAW49QB X 2020-03-26,62.1828
XAW49QB X 2020-03-27,59.166264
XAW49QB X 2020-03-28,78.95097
XAW49QB X 2020-03-29,43.048527
XAW49QB X 2020-03-30,41.99758
XAW49QB X 2020-03-31,21.3662
XAW49QB X 2020-04-01,51.246914
XAW49QB X 2020-04-02,38.518055
XAW49QB X 2020-04-03,59.588135
XAW49QB X 2020-04-04,51.120163
XHQS1Q9 X 2020-01-02,109.885895
XHQS1Q9 X 2020-01-03,85.85428
XHQS1Q9 X 2020-01-04,85.41742
XHQS1Q9 X 2020-01-05,41.786144
XHQS1Q9 X 2020-01-06,44.868877
XHQS1Q9 X 2020-01-07,117.25986
XHQS1Q9 X 2020-01-08,118.30801
XHQS1Q9 X 2020-01-09,56.23477
XHQS1Q9 X 2020-01-10,58.79576
XHQS1Q9 X 2020-01-11,115.374916
XHQS1Q9 X 2020-01-12,92.83567
XHQS1Q9 X 2020-01-13,50.433228
XHQS1Q9 X 2020-01-14,83.604225
XHQS1Q9 X 2020-01-15,134.01062
XHQS1Q9 X 2020-01-16,113.10794
XHQS1Q9 X 2020-01-17,65.172386
XHQS1Q9 X 2020-01-18,82.81235
XHQS1Q9 X 2020-01-19,111.871346
XHQS1Q9 X 2020-01-20,87.57894
XHQS1Q9 X 2020-01-21,92.838776
XHQS1Q9 X 2020-01-22,95.02618
XHQS1Q9 X 2020-01-23,126.70563
XHQS1Q9 X 2020-01-24,117.20413
XHQS1Q9 X 2020-01-25,129.60873
XHQS1Q9 X 2020-01-26,98.00847
XHQS1Q9 X 2020-01-27,98.55698
XHQS1Q9 X 2020-01-28,90.94111
XHQS1Q9 X 2020-01-29,42.60537
XHQS1Q9 X 2020-01-30,13.965859
XHQS1Q9 X 2020-01-31,54.32053
XHQS1Q9 X 2020-02-01,46.380703
XHQS1Q9 X 2020-02-02,34.196934
XHQS1Q9 X 2020-02-03,31.19846
XHQS1Q9 X 2020-02-04,30.29745
XHQS1Q9 X 2020-02-05,38.289707
XHQS1Q9 X 2020-02-06,43.955227
XHQS1Q9 X 2020-02-07,78.60623
XHQS1Q9 X 2020-02-08,47.57156
XHQS1Q9 X 2020-02-09,74.324585
XHQS1Q9 X 2020-02-10,92.70814
XHQS1Q9 X 2020-02-11,24.98115
XHQS1Q9 X 2020-02-12,31.345282
XHQS1Q9 X 2020-02-13,39.415943
XHQS1Q9 X 2020-02-14,72.22768
XHQS1Q9 X 2020-02-15,44.099922
XHQS1Q9 X 2020-02-16,62.41719
XHQS1Q9 X 2020-02-17,91.05938
XHQS1Q9 X 2020-02-18,62.610493
XHQS1Q9 X 2020-02-19,45.885025
XHQS1Q9 X 2020-02-20,43.652092
XHQS1Q9 X 2020-02-21,56.050743
XHQS1Q9 X 2020-02-22,47.19724
XHQS1Q9 X 2020-02-23,43.461308
XHQS1Q9 X 2020-02-24,30.490517
XHQS1Q9 X 2020-02-25,38.979286
XHQS1Q9 X 2020-02-26,27.064413
XHQS1Q9 X 2020-02-27,54.822968
XHQS1Q9 X 2020-02-28,50.875008
XHQS1Q9 X 2020-02-29,72.41091
XHQS1Q9 X 2020-03-01,77.98222
XHQS1Q9 X 2020-03-02,62.03578
XHQS1Q9 X 2020-03-03,53.953556
XHQS1Q9 X 2020-03-04,54.564346
XHQS1Q9 X 2020-03-05,56.957985
XHQS1Q9 X 2020-03-06,62.29447
XHQS1Q9 X 2020-03-07,41.71288
XHQS1Q9 X 2020-03-08,57.29275
XHQS1Q9 X 2020-03-09,49.61926
XHQS1Q9 X 2020-03-10,57.27587
XHQS1Q9 X 2020-03-11,31.722427
XHQS1Q9 X 2020-03-12,33.155247
XHQS1Q9 X 2020-03-13,36.1303
XHQS1Q9 X 2020-03-14,35.094727
XHQS1Q9 X 2020-03-15,27.809847
XHQS1Q9 X 2020-03-16,64.3022
XHQS1Q9 X 2020-03-17,57.219246
XHQS1Q9 X 2020-03-18,57.347313
XHQS1Q9 X 2020-03-19,78.45508
XHQS1Q9 X 2020-03-20,55.894077
XHQS1Q9 X 2020-03-21,30.153316
XHQS1Q9 X 2020-03-22,17.30868
XHQS1Q9 X 2020-03-23,22.950909
XHQS1Q9 X 2020-03-24,34.395798
XHQS1Q9 X 2020-03-25,54.568478
XHQS1Q9 X 2020-03-26,52.02653
XHQS1Q9 X 2020-03-27,51.149292
XHQS1Q9 X 2020-03-28,67.364586
XHQS1Q9 X 2020-03-29,52.635853
XHQS1Q9 X 2020-03-30,42.296036
XHQS1Q9 X 2020-03-31,34.699783
XHQS1Q9 X 2020-04-01,46.522274
XHQS1Q9 X 2020-04-02,48.957684
XHQS1Q9 X 2020-04-03,34.418182
XHQS1Q9 X 2020-04-04,48.233444
XJEXV7V X 2020-01-02,36.403244
XJEXV7V X 2020-01-03,44.39556
XJEXV7V X 2020-01-04,34.04051
XJEXV7V X 2020-01-05,23.688473
XJEXV7V X 2020-01-06,41.29616
XJEXV7V X 2020-01-07,29.50477
XJEXV7V X 2020-01-08,25.254251
XJEXV7V X 2020-01-09,40.67311
XJEXV7V X 2020-01-10,30.506556
XJEXV7V X 2020-01-11,42.28961
XJEXV7V X 2020-01-12,64.59516
XJEXV7V X 2020-01-13,57.649704
XJEXV7V X 2020-01-14,28.357435
XJEXV7V X 2020-01-15,26.151283
XJEXV7V X 2020-01-16,55.694412
XJEXV7V X 2020-01-17,72.51817
XJEXV7V X 2020-01-18,62.13803
XJEXV7V X 2020-01-19,46.99611
XJEXV7V X 2020-01-20,58.238667
XJEXV7V X 2020-01-21,33.703674
XJEXV7V X 2020-01-22,38.169125
XJEXV7V X 2020-01-23,40.982986
XJEXV7V X 2020-01-24,41.449768
XJEXV7V X 2020-01-25,31.205353
XJEXV7V X 2020-01-26,23.061163
XJEXV7V X 2020-01-27,27.480057
XJEXV7V X 2020-01-28,24.695606
XJEXV7V X 2020-01-29,35.329197
XJEXV7V X 2020-01-30,26.43553
XJEXV7V X 2020-01-31,30.4348
XJEXV7V X 2020-02-01,29.100061
XJEXV7V X 2020-02-02,24.68245
XJEXV7V X 2020-02-03,28.314754
XJEXV7V X 2020-02-04,8.949461
XJEXV7V X 2020-02-05,13.562907
XJEXV7V X 2020-02-06,35.25562
XJEXV7V X 2020-02-07,23.589455
XJEXV7V X 2020-02-08,31.752035
XJEXV7V X 2020-02-09,31.430408
XJEXV7V X 2020-02-10,16.000124
XJEXV7V X 2020-02-11,28.215261
XJEXV7V X 2020-02-12,18.116987
XJEXV7V X 2020-02-13,13.969397
XJEXV7V X 2020-02-14,23.801392
XJEXV7V X 2020-02-15,27.32008
XJEXV7V X 2020-02-16,21.470304
XJEXV7V X 2020-02-17,29.196249
XJEXV7V X 2020-02-18,37.23357
XJEXV7V X 2020-02-19,27.623901
XJEXV7V X 2020-02-20,18.269018
XJEXV7V X 2020-02-21,17.4895
XJEXV7V X 2020-02-22,20.486544
XJEXV7V X 2020-02-23,20.869177
XJEXV7V X 2020-02-24,18.502344
XJEXV7V X 2020-02-25,24.11601
XJEXV7V X 2020-02-26,28.314823
XJEXV7V X 2020-02-27,25.76442
XJEXV7V X 2020-02-28,21.994474
XJEXV7V X 2020-02-29,25.93651
XJEXV7V X 2020-03-01,26.807959
XJEXV7V X 2020-03-02,17.981997
XJEXV7V X 2020-03-03,41.797287
XJEXV7V X 2020-03-04,30.8165
XJEXV7V X 2020-03-05,29.25197
XJEXV7V X 2020-03-06,23.273752
XJEXV7V X 2020-03-07,13.482414
XJEXV7V X 2020-03-08,30.276243
XJEXV7V X 2020-03-09,35.409027
XJEXV7V X 2020-03-10,37.567787
XJEXV7V X 2020-03-11,28.024786
XJEXV7V X 2020-03-12,19.372395
XJEXV7V X 2020-03-13,16.27794
XJEXV7V X 2020-03-14,22.00432
XJEXV7V X 2020-03-15,39.39132
XJEXV7V X 2020-03-16,33.179016
XJEXV7V X 2020-03-17,28.469128
XJEXV7V X 2020-03-18,25.703588
XJEXV7V X 2020-03-19,24.16082
XJEXV7V X 2020-03-20,21.748081
XJEXV7V X 2020-03-21,30.207296
XJEXV7V X 2020-03-22,29.04245
XJEXV7V X 2020-03-23,23.356543
XJEXV7V X 2020-03-24,17.676037
XJEXV7V X 2020-03-25,22.280817
XJEXV7V X 2020-03-26,35.767323
XJEXV7V X 2020-03-27,31.19245
XJEXV7V X 2020-03-28,38.23882
XJEXV7V X 2020-03-29,43.538742
XJEXV7V X 2020-03-30,52.56853
XJEXV7V X 2020-03-31,48.619408
XJEXV7V X 2020-04-01,52.279102
XJEXV7V X 2020-04-02,47.74042
XJEXV7V X 2020-04-03,62.216396
XJEXV7V X 2020-04-04,54.73833
XK6U4CD X 2020-01-02,87.11877
XK6U4CD X 2020-01-03,68.46427
XK6U4CD X 2020-01-04,43.611183
XK6U4CD X 2020-01-05,73.3106
XK6U4CD X 2020-01-06,60.301105
XK6U4CD X 2020-01-07,45.248894
XK6U4CD X 2020-01-08,30.742714
XK6U4CD X 2020-01-09,53.224907
XK6U4CD X 2020-01-10,59.220776
XK6U4CD X 2020-01-11,43.447315
XK6U4CD X 2020-01-12,70.76586
XK6U4CD X 2020-01-13,30.456165
XK6U4CD X 2020-01-14,59.856995
XK6U4CD X 2020-01-15,65.711754
XK6U4CD X 2020-01-16,65.47754
XK6U4CD X 2020-01-17,110.2483
XK6U4CD X 2020-01-18,56.975357
XK6U4CD X 2020-01-19,63.88341
XK6U4CD X 2020-01-20,77.57885
XK6U4CD X 2020-01-21,57.07463
XK6U4CD X 2020-01-22,52.99854
XK6U4CD X 2020-01-23,37.97118
XK6U4CD X 2020-01-24,40.866917
XK6U4CD X 2020-01-25,48.693188
XK6U4CD X 2020-01-26,23.76447
XK6U4CD X 2020-01-27,28.954231
XK6U4CD X 2020-01-28,31.693945
XK6U4CD X 2020-01-29,46.66332
XK6U4CD X 2020-01-30,45.909313
XK6U4CD X 2020-01-31,45.492104
XK6U4CD X 2020-02-01,72.78071
XK6U4CD X 2020-02-02,108.87969
XK6U4CD X 2020-02-03,60.115604
XK6U4CD X 2020-02-04,72.95408
XK6U4CD X 2020-02-05,23.941229
XK6U4CD X 2020-02-06,40.744926
XK6U4CD X 2020-02-07,86.85852
XK6U4CD X 2020-02-08,66.67003
XK6U4CD X 2020-02-09,48.490353
XK6U4CD X 2020-02-10,61.25011
XK6U4CD X 2020-02-11,74.42953
XK6U4CD X 2020-02-12,60.673412
XK6U4CD X 2020-02-13,69.505585
XK6U4CD X 2020-02-14,90.02363
XK6U4CD X 2020-02-15,62.383995
XK6U4CD X 2020-02-16,44.846153
XK6U4CD X 2020-02-17,43.48971
XK6U4CD X 2020-02-18,42.64921
XK6U4CD X 2020-02-19,51.752014
XK6U4CD X 2020-02-20,81.73862
XK6U4CD X 2020-02-21,47.18543
XK6U4CD X 2020-02-22,62.491436
XK6U4CD X 2020-02-23,38.753006
XK6U4CD X 2020-02-24,38.066147
XK6U4CD X 2020-02-25,59.043774
XK6U4CD X 2020-02-26,29.159996
XK6U4CD X 2020-02-27,28.50439
XK6U4CD X 2020-02-28,33.779545
XK6U4CD X 2020-02-29,27.276081
XK6U4CD X 2020-03-01,35.984478
XK6U4CD X 2020-03-02,54.138058
XK6U4CD X 2020-03-03,18.066418
XK6U4CD X 2020-03-04,37.525185
XK6U4CD X 2020-03-05,46.814266
XK6U4CD X 2020-03-06,60.281
XK6U4CD X 2020-03-07,46.064598
XK6U4CD X 2020-03-08,53.19391
XK6U4CD X 2020-03-09,62.30444
XK6U4CD X 2020-03-10,61.314262
XK6U4CD X 2020-03-11,40.111813
XK6U4CD X 2020-03-12,40.83371
XK6U4CD X 2020-03-13,51.99383
XK6U4CD X 2020-03-14,26.79755
XK6U4CD X 2020-03-15,53.211296
XK6U4CD X 2020-03-16,29.741693
XK6U4CD X 2020-03-17,59.35875
XK6U4CD X 2020-03-18,57.8407
XK6U4CD X 2020-03-19,57.24875
XK6U4CD X 2020-03-20,33.160275
XK6U4CD X 2020-03-21,77.935524
XK6U4CD X 2020-03-22,44.091457
XK6U4CD X 2020-03-23,45.361458
XK6U4CD X 2020-03-24,66.58026
XK6U4CD X 2020-03-25,85.84115
XK6U4CD X 2020-03-26,57.191086
XK6U4CD X 2020-03-27,70.09543
XK6U4CD X 2020-03-28,16.895443
XK6U4CD X 2020-03-29,6.1112866
XK6U4CD X 2020-03-30,51.923466
XK6U4CD X 2020-03-31,46.7234
XK6U4CD X 2020-04-01,67.733574
XK6U4CD X 2020-04-02,41.984142
XK6U4CD X 2020-04-03,22.538092
XK6U4CD X 2020-04-04,46.156033
XNRDN2C X 2020-01-02,31.718895
XNRDN2C X 2020-01-03,36.339718
XNRDN2C X 2020-01-04,29.330315
XNRDN2C X 2020-01-05,16.78122
XNRDN2C X 2020-01-06,32.46591
XNRDN2C X 2020-01-07,46.226994
XNRDN2C X 2020-01-08,52.62797
XNRDN2C X 2020-01-09,25.159931
XNRDN2C X 2020-01-10,44.031578
XNRDN2C X 2020-01-11,35.857697
XNRDN2C X 2020-01-12,25.05517
XNRDN2C X 2020-01-13,22.488897
XNRDN2C X 2020-01-14,71.81069
XNRDN2C X 2020-01-15,48.577633
XNRDN2C X 2020-01-16,38.92469
XNRDN2C X 2020-01-17,30.310108
XNRDN2C X 2020-01-18,32.15522
XNRDN2C X 2020-01-19,40.269215
XNRDN2C X 2020-01-20,28.85209
XNRDN2C X 2020-01-21,33.789623
XNRDN2C X 2020-01-22,65.896545
XNRDN2C X 2020-01-23,89.517494
XNRDN2C X 2020-01-24,95.48483
XNRDN2C X 2020-01-25,54.72916
XNRDN2C X 2020-01-26,21.933556
XNRDN2C X 2020-01-27,35.303223
XNRDN2C X 2020-01-28,28.7036
XNRDN2C X 2020-01-29,29.610018
XNRDN2C X 2020-01-30,27.56261
XNRDN2C X 2020-01-31,42.806477
XNRDN2C X 2020-02-01,73.66015
XNRDN2C X 2020-02-02,30.121119
XNRDN2C X 2020-02-03,45.316933
XNRDN2C X 2020-02-04,50.771996
XNRDN2C X 2020-02-05,52.80417
XNRDN2C X 2020-02-06,56.61723
XNRDN2C X 2020-02-07,31.406391
XNRDN2C X 2020-02-08,29.787153
XNRDN2C X 2020-02-09,44.415474
XNRDN2C X 2020-02-10,58.217075
XNRDN2C X 2020-02-11,47.09402
XNRDN2C X 2020-02-12,36.03434
XNRDN2C X 2020-02-13,55.345695
XNRDN2C X 2020-02-14,38.895542
XNRDN2C X 2020-02-15,26.5542
XNRDN2C X 2020-02-16,30.659807
XNRDN2C X 2020-02-17,49.93622
XNRDN2C X 2020-02-18,24.228397
XNRDN2C X 2020-02-19,26.401443
XNRDN2C X 2020-02-20,34.55159
XNRDN2C X 2020-02-21,28.488842
XNRDN2C X 2020-02-22,52.66095
XNRDN2C X 2020-02-23,30.899843
XNRDN2C X 2020-02-24,73.77658
XNRDN2C X 2020-02-25,41.50284
XNRDN2C X 2020-02-26,54.914955
XNRDN2C X 2020-02-27,36.20108
XNRDN2C X 2020-02-28,26.821833
XNRDN2C X 2020-02-29,28.3933
XNRDN2C X 2020-03-01,23.551823
XNRDN2C X 2020-03-02,35.090065
XNRDN2C X 2020-03-03,33.738342
XNRDN2C X 2020-03-04,39.77902
XNRDN2C X 2020-03-05,33.36996
XNRDN2C X 2020-03-06,38.25623
XNRDN2C X 2020-03-07,27.71034
XNRDN2C X 2020-03-08,21.017712
XNRDN2C X 2020-03-09,43.15678
XNRDN2C X 2020-03-10,40.753357
XNRDN2C X 2020-03-11,31.357086
XNRDN2C X 2020-03-12,66.88275
XNRDN2C X 2020-03-13,52.211594
XNRDN2C X 2020-03-14,34.6877
XNRDN2C X 2020-03-15,32.666634
XNRDN2C X 2020-03-16,51.583023
XNRDN2C X 2020-03-17,72.927605
XNRDN2C X 2020-03-18,58.35327
XNRDN2C X 2020-03-19,75.001
XNRDN2C X 2020-03-20,83.60509
XNRDN2C X 2020-03-21,33.819897
XNRDN2C X 2020-03-22,34.194965
XNRDN2C X 2020-03-23,36.61595
XNRDN2C X 2020-03-24,34.691116
XNRDN2C X 2020-03-25,32.87858
XNRDN2C X 2020-03-26,30.296762
XNRDN2C X 2020-03-27,59.317314
XNRDN2C X 2020-03-28,29.073515
XNRDN2C X 2020-03-29,43.164165
XNRDN2C X 2020-03-30,15.669878
XNRDN2C X 2020-03-31,29.539886
XNRDN2C X 2020-04-01,27.885618
XNRDN2C X 2020-04-02,55.61985
XNRDN2C X 2020-04-03,13.839304
XNRDN2C X 2020-04-04,20.2733
XU3X4HU X 2020-01-02,71.29561
XU3X4HU X 2020-01-03,23.831442
XU3X4HU X 2020-01-04,27.971245
XU3X4HU X 2020-01-05,42.797417
XU3X4HU X 2020-01-06,28.98281
XU3X4HU X 2020-01-07,47.721634
XU3X4HU X 2020-01-08,43.206017
XU3X4HU X 2020-01-09,13.945817
XU3X4HU X 2020-01-10,42.25231
XU3X4HU X 2020-01-11,32.155388
XU3X4HU X 2020-01-12,114.06848
XU3X4HU X 2020-01-13,48.38087
XU3X4HU X 2020-01-14,17.222008
XU3X4HU X 2020-01-15,27.788406
XU3X4HU X 2020-01-16,15.833397
XU3X4HU X 2020-01-17,11.120825
XU3X4HU X 2020-01-18,34.13494
XU3X4HU X 2020-01-19,36.25562
XU3X4HU X 2020-01-20,55.699844
XU3X4HU X 2020-01-21,41.57952
XU3X4HU X 2020-01-22,55.455914
XU3X4HU X 2020-01-23,37.92933
XU3X4HU X 2020-01-24,15.400529
XU3X4HU X 2020-01-25,80.83277
XU3X4HU X 2020-01-26,49.097523
XU3X4HU X 2020-01-27,61.072193
XU3X4HU X 2020-01-28,69.48605
XU3X4HU X 2020-01-29,75.92854
XU3X4HU X 2020-01-30,56.3909
XU3X4HU X 2020-01-31,54.3399
XU3X4HU X 2020-02-01,39.493534
XU3X4HU X 2020-02-02,38.514664
XU3X4HU X 2020-02-03,71.079834
XU3X4HU X 2020-02-04,66.256294
XU3X4HU X 2020-02-05,60.38755
XU3X4HU X 2020-02-06,43.42705
XU3X4HU X 2020-02-07,40.4304
XU3X4HU X 2020-02-08,45.951927
XU3X4HU X 2020-02-09,40.82268
XU3X4HU X 2020-02-10,22.462637
XU3X4HU X 2020-02-11,47.70152
XU3X4HU X 2020-02-12,53.69966
XU3X4HU X 2020-02-13,47.4097
XU3X4HU X 2020-02-14,50.177986
XU3X4HU X 2020-02-15,64.24523
XU3X4HU X 2020-02-16,58.391068
XU3X4HU X 2020-02-17,59.71996
XU3X4HU X 2020-02-18,37.358353
XU3X4HU X 2020-02-19,30.868523
XU3X4HU X 2020-02-20,51.92674
XU3X4HU X 2020-02-21,23.19093
XU3X4HU X 2020-02-22,33.364243
XU3X4HU X 2020-02-23,46.083714
XU3X4HU X 2020-02-24,32.594963
XU3X4HU X 2020-02-25,20.787428
XU3X4HU X 2020-02-26,26.939291
XU3X4HU X 2020-02-27,39.324604
XU3X4HU X 2020-02-28,39.01639
XU3X4HU X 2020-02-29,52.34194
XU3X4HU X 2020-03-01,28.680874
XU3X4HU X 2020-03-02,38.14562
XU3X4HU X 2020-03-03,58.968685
XU3X4HU X 2020-03-04,57.743713
XU3X4HU X 2020-03-05,64.523056
XU3X4HU X 2020-03-06,32.079205
XU3X4HU X 2020-03-07,50.58478
XU3X4HU X 2020-03-08,54.715343
XU3X4HU X 2020-03-09,42.380726
XU3X4HU X 2020-03-10,44.34964
XU3X4HU X 2020-03-11,40.10171
XU3X4HU X 2020-03-12,33.955235
XU3X4HU X 2020-03-13,28.526794
XU3X4HU X 2020-03-14,42.617035
XU3X4HU X 2020-03-15,38.209156
XU3X4HU X 2020-03-16,44.006638
XU3X4HU X 2020-03-17,48.810684
XU3X4HU X 2020-03-18,41.66595
XU3X4HU X 2020-03-19,32.871727
XU3X4HU X 2020-03-20,21.951956
XU3X4HU X 2020-03-21,31.98854
XU3X4HU X 2020-03-22,30.81051
XU3X4HU X 2020-03-23,44.050602
XU3X4HU X 2020-03-24,44.792915
XU3X4HU X 2020-03-25,50.428253
XU3X4HU X 2020-03-26,39.278057
XU3X4HU X 2020-03-27,30.641665
XU3X4HU X 2020-03-28,46.140858
XU3X4HU X 2020-03-29,28.173903
XU3X4HU X 2020-03-30,50.136986
XU3X4HU X 2020-03-31,26.79938
XU3X4HU X 2020-04-01,54.892647
XU3X4HU X 2020-04-02,42.733562
XU3X4HU X 2020-04-03,38.651493
XU3X4HU X 2020-04-04,30.694813
Y38MGCB X 2020-01-02,26.533108
Y38MGCB X 2020-01-03,48.79593
Y38MGCB X 2020-01-04,40.34271
Y38MGCB X 2020-01-05,22.659544
Y38MGCB X 2020-01-06,42.309074
Y38MGCB X 2020-01-07,45.028027
Y38MGCB X 2020-01-08,43.40716
Y38MGCB X 2020-01-09,30.01231
Y38MGCB X 2020-01-10,34.036354
Y38MGCB X 2020-01-11,29.354496
Y38MGCB X 2020-01-12,17.736385
Y38MGCB X 2020-01-13,38.254345
Y38MGCB X 2020-01-14,36.217888
Y38MGCB X 2020-01-15,40.91316
Y38MGCB X 2020-01-16,59.785103
Y38MGCB X 2020-01-17,57.18391
Y38MGCB X 2020-01-18,54.623184
Y38MGCB X 2020-01-19,52.881264
Y38MGCB X 2020-01-20,58.558525
Y38MGCB X 2020-01-21,46.517654
Y38MGCB X 2020-01-22,35.93264
Y38MGCB X 2020-01-23,57.300247
Y38MGCB X 2020-01-24,55.400337
Y38MGCB X 2020-01-25,27.985064
Y38MGCB X 2020-01-26,38.82083
Y38MGCB X 2020-01-27,36.676666
Y38MGCB X 2020-01-28,73.48715
Y38MGCB X 2020-01-29,34.12454
Y38MGCB X 2020-01-30,37.47769
Y38MGCB X 2020-01-31,42.29094
Y38MGCB X 2020-02-01,48.77263
Y38MGCB X 2020-02-02,28.80312
Y38MGCB X 2020-02-03,18.349674
Y38MGCB X 2020-02-04,22.27536
Y38MGCB X 2020-02-05,21.322596
Y38MGCB X 2020-02-06,32.76459
Y38MGCB X 2020-02-07,32.74261
Y38MGCB X 2020-02-08,30.385315
Y38MGCB X 2020-02-09,1.9234982
Y38MGCB X 2020-02-10,24.387838
Y38MGCB X 2020-02-11,9.517715
Y38MGCB X 2020-02-12,36.912815
Y38MGCB X 2020-02-13,60.847027
Y38MGCB X 2020-02-14,73.96399
Y38MGCB X 2020-02-15,51.316875
Y38MGCB X 2020-02-16,20.152313
Y38MGCB X 2020-02-17,33.45556
Y38MGCB X 2020-02-18,43.698456
Y38MGCB X 2020-02-19,47.502365
Y38MGCB X 2020-02-20,57.796978
Y38MGCB X 2020-02-21,54.70536
Y38MGCB X 2020-02-22,37.123917
Y38MGCB X 2020-02-23,29.670778
Y38MGCB X 2020-02-24,49.58382
Y38MGCB X 2020-02-25,36.059013
Y38MGCB X 2020-02-26,46.251156
Y38MGCB X 2020-02-27,43.972298
Y38MGCB X 2020-02-28,47.62767
Y38MGCB X 2020-02-29,28.00459
Y38MGCB X 2020-03-01,27.645954
Y38MGCB X 2020-03-02,15.810807
Y38MGCB X 2020-03-03,13.814091
Y38MGCB X 2020-03-04,87.05332
Y38MGCB X 2020-03-05,48.60092
Y38MGCB X 2020-03-06,29.875324
Y38MGCB X 2020-03-07,52.42825
Y38MGCB X 2020-03-08,44.028564
Y38MGCB X 2020-03-09,24.300598
Y38MGCB X 2020-03-10,50.17303
Y38MGCB X 2020-03-11,52.425095
Y38MGCB X 2020-03-12,39.003063
Y38MGCB X 2020-03-13,21.161257
Y38MGCB X 2020-03-14,28.440496
Y38MGCB X 2020-03-15,39.218273
Y38MGCB X 2020-03-16,44.374386
Y38MGCB X 2020-03-17,41.991047
Y38MGCB X 2020-03-18,36.506508
Y38MGCB X 2020-03-19,42.033333
Y38MGCB X 2020-03-20,50.57773
Y38MGCB X 2020-03-21,46.03601
Y38MGCB X 2020-03-22,56.83535
Y38MGCB X 2020-03-23,60.753708
Y38MGCB X 2020-03-24,37.64057
Y38MGCB X 2020-03-25,27.739136
Y38MGCB X 2020-03-26,13.229466
Y38MGCB X 2020-03-27,16.93693
Y38MGCB X 2020-03-28,21.813454
Y38MGCB X 2020-03-29,49.777103
Y38MGCB X 2020-03-30,49.363617
Y38MGCB X 2020-03-31,41.10543
Y38MGCB X 2020-04-01,36.16215
Y38MGCB X 2020-04-02,32.546265
Y38MGCB X 2020-04-03,49.85309
Y38MGCB X 2020-04-04,28.802479
Y52UFLS X 2020-01-02,74.172195
Y52UFLS X 2020-01-03,63.440403
Y52UFLS X 2020-01-04,57.863335
Y52UFLS X 2020-01-05,64.4876
Y52UFLS X 2020-01-06,70.01681
Y52UFLS X 2020-01-07,88.22051
Y52UFLS X 2020-01-08,66.22922
Y52UFLS X 2020-01-09,40.98017
Y52UFLS X 2020-01-10,39.481544
Y52UFLS X 2020-01-11,30.952805
Y52UFLS X 2020-01-12,45.907467
Y52UFLS X 2020-01-13,25.479517
Y52UFLS X 2020-01-14,63.310234
Y52UFLS X 2020-01-15,35.690407
Y52UFLS X 2020-01-16,25.340063
Y52UFLS X 2020-01-17,61.297726
Y52UFLS X 2020-01-18,28.7982
Y52UFLS X 2020-01-19,41.220917
Y52UFLS X 2020-01-20,76.34106
Y52UFLS X 2020-01-21,57.65265
Y52UFLS X 2020-01-22,65.468895
Y52UFLS X 2020-01-23,51.811146
Y52UFLS X 2020-01-24,88.77665
Y52UFLS X 2020-01-25,71.90694
Y52UFLS X 2020-01-26,88.89732
Y52UFLS X 2020-01-27,73.56038
Y52UFLS X 2020-01-28,26.49388
